,GSM590840,GSM590842,GSM590848,GSM590850,GSM590851,GSM590852,GSM590853,GSM590855,GSM590858,GSM590860,GSM590862,GSM590864,GSM590867,GSM590869,GSM590870,GSM590871,GSM590873,GSM590874,GSM590877,GSM590879,GSM590880,GSM590884,GSM590885,GSM590886,GSM590889,GSM590890,GSM590894,GSM590896,GSM590898
CCDC144A,3.80256870576566,3.45484166251663,3.45188478828802,3.39167510056555,3.43080050746845,3.39106062852195,3.37882867101285,3.45134491994783,3.49622550395425,3.63699935320362,3.51779172999298,3.31074249406966,3.81981761934472,3.33271554835753,3.51939556846652,3.69202435395614,3.45761458641544,3.27663959382874,3.28073974921829,3.46913085982726,3.54268026157122,3.74053361549088,3.41301340511542,3.33519012024714,3.38473784209299,3.3765043765872,3.39321009321595,3.33066327972126,3.44376942673412
CCDC15,5.73804097314109,5.28515536785569,5.21161214355147,5.45850175509186,5.44809231848554,5.44076976897024,5.20984097273562,5.34897555573783,5.54142239640828,5.60198963964041,5.21983080318648,5.16869680530972,5.14593085672312,5.36068962919888,5.42085054006985,5.31231664511005,5.1293290171246,5.18520804219292,5.30606906982334,5.20645505638988,5.16029228742555,5.00216918312193,5.40437112041208,5.27758173546886,5.33812858179679,5.22998200125641,5.08590031830229,4.83825985365686,5.15164002283149
CCDC170,6.55757914136844,5.47079063717509,5.66566722939695,5.59364840010926,5.81190480024352,5.63372299807232,5.55700041255371,5.75538006508716,5.63416964542924,5.76226601874393,5.39944140999078,5.42238009745691,5.14288400083028,5.49792169738968,5.45516002574672,6.10967687423246,5.45336973812247,5.17725254155099,5.36844759069419,5.6449702653694,5.39015467898228,5.36894538275854,5.43720979054105,5.13163842443081,5.60756305365769,5.29629855290507,5.32271435704114,5.22434260870071,5.38006135561455
CCDC177,6.19374223812378,5.28328545823848,5.38391667855951,5.27377667048256,5.16401653211944,5.25658927585802,5.38260341425749,5.53872996235195,5.57117862627223,5.81624287580013,5.26865940309543,5.33420421470291,5.44524813459361,5.36557334229086,5.19247623856716,5.59510377624709,5.28173130025281,5.22885417994453,5.1412716881976,5.36195089805434,5.5304979857996,5.00501581876108,5.37830897842096,5.08169446457129,5.2825214373413,5.15072690834442,5.22398944760146,5.10779721765536,5.28173130025281
CCDC181,3.38388680791613,3.44298665370236,3.41145946269119,3.52403155326071,3.42972360200554,3.40843285103093,3.36986966287717,3.49473281460448,3.33680090710395,3.52816818406529,3.20601533038572,3.2335083791404,3.35587661152432,3.38186082304002,3.35111422778306,3.41389086696062,3.30192760924734,3.34500897413582,3.42007872051917,3.19199560152882,3.29497557094617,3.34500897413582,3.34500897413582,3.35075636915869,3.31588835199851,3.22514193174758,3.3676516847209,3.2487529551863,3.3022296990954
CCDC186,5.58642329111267,4.74751214561543,4.729931582701,4.75471640899428,4.65778841193586,4.80366109726222,4.84702807343933,4.81126016416252,5.06248752700542,5.27093289409974,4.47236093924435,4.99655102070853,4.79986866967067,4.7595025125457,4.73415678276223,4.99703279969113,5.02825436843173,4.60161536271113,4.67521228755926,4.85205322123757,5.02364054469876,5.03702170535884,4.49020051664211,5.26407835288881,5.26409511584108,4.63822721618599,4.69489100105363,4.60634323212764,4.69217574516815
CCDC198,3.34039591165635,3.18410092352728,3.03579081908481,3.27122266628023,3.1141769947705,3.25030649857818,3.34516487882454,3.1680127010656,3.16897688642779,3.31940212337193,3.25800846419597,3.1208224541533,3.32226796483816,3.15565634422595,3.18831036404342,3.21211681073553,3.15437451896295,3.17922546313488,3.21993540248723,3.21211681073553,3.26456680655252,3.32282256210578,3.14822729307084,3.19697519105343,3.32121738432341,3.09007604294272,3.21516496066856,3.19244835052755,3.28450147041578
CCDC22,4.91350380924692,4.46021965588018,4.78016281771987,4.7663845591676,4.76941341704744,4.82329324157181,4.77582447832706,5.12518654933113,4.7674431839198,5.18804561659367,4.80791422852058,4.84660740767744,4.94140950378695,4.75399169098865,4.67876739223178,4.76397087799022,4.71696569250191,4.76656929095803,4.86001104183405,4.98279799763301,5.09465740794619,4.93129891132749,4.90549262629976,5.05105925273339,4.64656150937411,5.0589024930433,4.82029792362735,5.53359190454795,5.26068217989316
CCDC25,5.02657339348,4.86494895064087,5.00875563946088,5.13474297582397,5.01883073033042,5.08141811850959,5.02587255360507,5.43700931255643,4.8345413317351,4.77885483911629,5.0883821274495,4.9067442275148,4.77959339800179,5.24874586406953,5.36004606335533,5.10421155753376,4.99873479112815,4.98395205787946,5.06946124723685,5.06095628723486,5.1918769366057,5.35833468891737,4.99097098284791,4.97942622118969,4.72068161605257,4.98820636286017,4.64412633495283,4.48593472679147,4.88212962429433
CCDC28A,5.9097170520811,6.9083559955929,6.87593172253438,6.33411745550672,6.95615673667385,7.35005534672601,7.04288468075968,7.53927436745742,7.08703787499093,6.27899835595925,6.45557512429779,7.17517853699512,6.77340507321579,6.83523777662014,7.80259840066562,6.23010870572718,6.76913576920851,6.45894785496048,6.87174138078932,6.92342706347934,7.06906271994092,6.23656284603308,7.0047427474746,6.47569236113338,6.76631323001714,6.77710002374358,6.6713526182832,6.68095028537114,6.58727647954356
CCDC28B,5.30010670558045,5.54275102671759,5.14457465885998,5.16364659832852,5.08519173902696,5.61004584276549,5.72208320912615,5.01469422058389,5.2305488874092,5.66993416050902,6.03971673127189,5.0878253488391,5.85676462956426,5.23552841575539,5.66905273092893,5.8382345308382,5.21361174753135,5.22042268318086,5.53167485207797,5.74543760135093,5.43798449371995,7.03010839674314,5.4115914228527,5.14845748567086,5.11222862651727,5.56308977575684,5.41006551279894,5.95837554725971,5.42659997197805
CCDC30,6.81513279583397,5.71095506427481,5.73412518183389,5.50059461089014,5.56058250161282,5.8629971494357,5.65137585581311,5.91822069869317,5.84487365246842,6.17080523177421,5.76946230924819,5.3201002412122,5.52374267636464,5.65373680862644,5.68660998046431,6.28806281815452,5.61545591594991,5.2992647746234,5.33223181015019,5.58155516704703,6.03205028147298,5.90735133353765,5.46419835649617,5.37544214740501,5.53690564578166,5.35986361629954,5.28646471853628,5.22626625821344,5.22906096901043
CCDC33,5.8448791063785,5.13777662143755,5.30060385284416,5.04732189424317,5.31692819649081,5.51048513303774,5.3029274457313,5.06299247006446,4.9787789300824,5.66748499660012,5.42372634210279,4.98667484546493,6.0014781462994,5.29119501869066,5.68345868631449,5.62556772758484,5.16981407645123,5.0095072544108,5.2624766597859,5.2353324351922,5.16568279657312,5.57083742039654,5.36096153007607,4.83958501673481,5.10684956580383,5.2670682063223,5.11068146978915,5.02959503209287,5.51256160280074
CCDC40,5.55801110727527,4.8684569593692,4.79256507840668,4.88555864762233,4.8764585256423,5.21886627848759,5.08986914093506,4.93417725152415,4.97992169387889,4.99368829308304,4.90171633564904,4.81570533587949,4.85977549221554,5.19490729970748,5.11400677419176,5.21826329547203,4.5688635482064,4.81095669829686,4.68948101718926,4.67202944842394,4.68297463978859,5.26546489872851,4.8153076078983,4.59217821874467,4.63624818928287,4.79928877091146,5.08532334086186,4.76597743643115,5.01009966702634
CCDC47,5.3956815831399,6.98038701539685,7.32098906242268,6.48583329468215,8.31585795529734,7.11548642824867,6.47384455764537,7.36504184253916,7.03384051231109,5.53924428479335,7.2548762841749,6.96231026130178,6.36773757280651,6.49418767919001,7.12941902425082,6.14597779779759,7.62808599738625,7.60403398650338,7.24537308889339,6.82837100723494,6.13693499419056,6.57747081263407,6.95155171878677,6.69683877897475,7.96681753318162,8.46572852571487,7.00871414458152,7.82297301430909,8.5232959596312
CCDC51,6.75632990926612,6.21447295954633,6.34334336691166,6.25332420684328,6.13753177297639,6.61456024555031,6.63983592173588,6.39947603622367,6.22611898220073,6.52143502426855,7.06953437735236,6.44049173027667,6.31356895365166,6.73121097648383,6.4696588205532,6.51130590608757,6.40825895179848,5.98791263642412,7.17954875088811,6.66285722456634,6.27153060435298,6.65417721361528,5.96529387505369,6.47507363046758,6.68520738896434,6.41664722847418,6.22722683523957,7.07857485402808,6.98850958365151
CCDC57,6.06046240325275,5.60204335520258,5.56799917341145,5.39740978577546,5.54944729942334,5.5488688336284,5.76040635324789,5.49380077162348,5.47001280238386,5.53365624611556,5.46731937217881,5.20067776756283,5.74074299095549,5.30842594946008,5.62938895118485,5.58136089490312,5.09203312196525,5.1379626998864,5.16352658694854,5.19541569320872,5.71685111494169,5.37022443885754,5.44875483731123,5.25472045598499,4.98666205155511,5.41379949894674,5.33482823831452,5.25939768292166,5.37745528424263
CCDC59,4.41473082667224,5.03460368406055,4.77354598341747,5.12678910910041,4.75977736931234,5.01192821677758,5.04645387574686,5.99126966576954,6.08281893847157,4.50739782331545,4.69707699743299,5.61697176325122,6.97413094138679,5.43829455381722,4.96534516839175,4.54867129549201,5.56286846779272,5.88740398678186,5.9659768364341,5.99923560574619,5.22156906775241,5.43133520214143,4.82423125463938,6.39358250342872,6.09683987179004,6.36906625910964,4.90032605828162,6.03596818204576,5.27729977348499
CCDC6,4.91372179808109,5.62232567069475,5.63588109708945,6.85087626958324,5.18447020753141,4.67169342724983,4.72737294956594,4.34141853981576,4.99279722189756,5.01668112591427,4.71251489932559,5.24197900950723,5.18424752144955,5.4834979131355,5.18879307425869,4.71780901833379,7.90186332265138,5.3490561576769,6.48373418299772,5.22026646352976,4.54970754333197,5.31337408218992,5.09038972772033,6.64188695285371,6.59585123862132,4.80943858596535,5.26573454481439,5.07633315925872,5.34381270586772
CCDC68,5.0448656170782,4.37334089523662,4.35601887248142,4.28455091649998,4.38981548729593,4.28507025435386,4.30334715975658,4.42483847361843,4.35546650981164,4.42223044772534,4.22260221464772,4.27188934879569,4.44075837261632,4.36348380804757,4.35323675986115,4.42531316626737,4.23164244863005,4.35998793921477,4.09715130036774,4.35334342448198,4.17301688226076,4.22450427240919,4.01063157140226,4.0866392836833,4.18050289050847,4.17032092292056,4.13571912863555,4.1831508268641,4.13015163901325
CCDC69,4.27110430786627,4.03205004553406,3.6906892190857,3.9312099654808,3.87746605363573,4.50711675401594,5.54331049769524,3.80463246365234,3.73467019099254,3.92957018659034,3.7146509212479,3.81682355820628,4.12313530507768,5.31793150944052,4.3337001616156,4.31940463019307,3.68063868954188,3.77406455455951,3.94629742532195,3.58097684186742,4.36244229375761,3.69466068966172,4.2198685713992,4.60462539630002,3.9085369921715,4.03227341112496,3.81703646991253,3.96093322385596,5.32144090902785
CCDC7,6.90971227343087,6.10513013310488,6.38120702368679,5.99543098464029,6.19716304104519,6.03960998356747,6.30130937981236,6.23537553246396,6.08936707597559,6.66244962318291,6.09709366921105,6.03264911517438,5.76448256506395,6.22119758968444,6.13668551428589,6.40923243292265,6.0015355480721,5.87249133745068,6.03184260097007,6.07317201528693,6.06517686700493,6.02141558392578,5.84561179333087,5.66316229871376,5.87405774147798,5.98000013494135,5.79101896523323,5.62339378194084,5.72614407004499
CCDC70,4.81083068448878,4.17181304647582,4.11102014528594,4.09101809286414,4.16944858925754,4.54270581525083,4.36239837892329,4.17389868646278,4.20600521398428,4.57791872712144,3.98391172827206,4.05080768974196,4.27572209867729,4.33821826778009,4.37691787467499,4.40852317432127,3.96645998144291,4.10054404907031,3.8195050189645,4.19809715013559,4.44075312253885,4.16152224917708,4.45414284959536,4.13981160351788,4.14938063416682,4.04387477549224,4.22693676921395,4.05558974985856,4.09162019558561
CCDC71,6.70336746378424,5.92416642142992,5.9761879088766,5.84994543770194,6.05782338682872,6.07046205346497,5.77663118914829,6.12824138727622,5.90222671010499,6.60530588281805,6.26530951262217,5.75595108861193,6.23056096540558,5.93771493402064,6.02045766576525,6.17292289537545,5.80741744470166,5.66462534411938,5.83813019010484,5.87298219678015,6.17722312292205,6.46124265993767,5.95091514219707,5.80674153920521,5.87960104568802,5.99346945385421,5.89732825183897,5.94257747806941,5.97507872493999
CCDC81,5.40722956913438,5.10718190074007,5.09752849937012,5.04888290305069,5.03948782761052,4.97390234524076,4.88994148142828,5.0387715972734,5.06600598847032,5.28774022057766,5.10208173408853,4.93664266496957,5.20085658103662,5.05428017736207,5.29763225475662,5.21497282083826,5.03335191488546,4.82024008292657,4.9583146008221,4.99522103836335,5.10630095279611,5.11240748980844,5.30837635097741,4.83217234523546,4.9345423298987,4.83903693695811,5.19926161329488,4.69945165023256,5.36227941722476
CCDC82,5.4194012501589,4.44861015377086,4.56910533283079,4.31679232388488,4.59182456103484,4.83965690306228,4.38762770812355,4.70969901524945,4.48350995542681,4.62402162047145,4.38181819514935,4.59913011315222,4.85811386026922,4.60323792504543,4.92449870133096,4.81478467838492,4.28543018475079,4.30362337643586,4.30129765808006,4.64435124154026,4.40455937463804,4.77001896070161,4.49017200963094,4.37089731626794,4.38659213116892,4.55114876585733,4.59690430062879,4.22383662229177,4.4331572232866
CCDC85B,7.02639684254394,6.04954237503327,6.04073071660383,6.54565762228973,5.88858638252729,6.33521096198988,6.40912864590639,6.04227537008532,6.56635573406353,6.30216474518623,6.83808447218966,6.27247950301309,6.21258464753322,6.67085055498231,6.01071671739731,6.63520243139832,5.96879607490613,7.02077178536544,7.77666691291867,6.41278468756737,6.32877868353701,6.43211323221818,6.43603563097382,6.52972193711459,6.95726115550001,7.45518046004766,7.30414792024644,6.89747579808413,6.1878198950103
CCDC85C,4.36491425619461,4.31299421137761,4.29800743065791,4.59469482388947,4.33834971167007,4.21526765046526,4.13893092191315,4.50133207531945,4.12538547354845,4.83151112726113,4.46577416306573,4.30141313870071,4.39470045196289,4.40433495834251,4.38588663009715,4.56630921409881,4.34694355049521,4.38874023383344,4.1892472610985,4.72923359485173,4.6784695792886,4.27564893718049,4.32243402388077,4.51742028606976,4.43743287394166,4.21541790210764,4.28654839928351,4.243946392141,4.32677360333454
CCDC86,7.5040988028329,7.02510564671682,7.24806457399988,7.72442006473039,7.22405064446732,7.07293353992211,7.06572238521882,7.26915277428202,7.3507640108233,7.15894063030763,7.52326696905596,6.68578750761721,6.40256839040516,7.04624645959488,6.60482313439566,7.10814894480582,6.80407169104857,7.40876004579323,7.61621186871815,7.99191821349525,7.06440122008311,6.51066644130199,6.64920078908405,7.41111191345915,7.56232109124187,7.55582949220808,7.16560198251936,7.02510564671682,6.69608481090744
CCDC87,7.3015511437467,6.53230924814206,6.55354807218009,6.43431830322351,6.58372761380885,6.71054005741056,6.66678861203363,6.62486466125384,6.61275575826185,7.14166207521766,6.76367506424023,6.41240577796173,7.06962185431801,6.46017544041599,6.46639900975893,6.81326535874031,6.4806195161571,6.3781252037799,6.43214849931884,6.69299990617079,6.5252606427054,6.55455543800011,6.59695619298178,6.38624804667455,6.67863900620917,6.40523216432526,6.3361077761319,6.44295347510138,6.42902048470623
CCDC88A,5.17767576019222,4.57264567556048,4.63329953003584,4.79578985323025,4.88273003322852,4.96012634320966,4.95368513467393,4.6766537577759,4.57409041128609,4.55429137242172,4.75863470333846,4.64835708484162,4.45271889653552,4.64564694584607,4.7098043059565,4.92025917240916,4.56798036035712,4.29127144527718,4.53873515314741,4.77985106341206,4.80621661217286,5.3387976832943,5.0423860597748,4.32494504594584,4.46574689446137,4.09674698232307,4.87820191550698,4.38659050353247,4.3135739604472
CCDC88C,4.28884796564059,4.32122070975186,4.01231645386506,4.09478255240253,3.97890158570652,4.37999059673679,4.6015888018098,4.16044393761699,3.90485473089247,3.94216470716155,4.2839525321179,4.23570880041063,4.06139478662702,4.82621918644774,4.32864224297995,4.16812702746418,3.80587968008126,4.23480818940282,3.94888889820993,4.06526697281023,4.06504752256237,3.88558102695893,4.5437600689896,4.0187010076477,4.05324715787295,3.85005366260116,3.74955578212726,4.35079859236367,4.3818868925938
CCDC9,8.09182022666761,7.25688150718248,7.20195194842459,7.00102404092712,7.25454428054535,7.4257276741368,7.40213064300152,7.40329385189952,7.17711523078619,7.61765313258617,7.37851360164987,7.28243121572228,7.7997559723227,7.30074807950956,7.52134393891078,7.5859628117583,7.05823214067759,6.84303785605909,7.13464825161103,7.43746725508584,7.69874060158786,7.89211967243564,7.45263428189175,6.95237210834586,7.17380644426673,7.20265708993327,7.3385027546684,7.08282207457214,7.17199154694889
