,GSM4171496,GSM4171497,GSM4171499,GSM4171514,GSM4171517,GSM4171521,GSM4171522,GSM4171524,GSM4171527,GSM4171530,GSM4171531,GSM4171535,GSM4171536,GSM4171541,GSM4171543,GSM4171546,GSM4171560,GSM4171564,GSM4171572,GSM4171574,GSM4171578,GSM4171584
FSHB,4.2371573751867,4.29892745229197,4.41246988507602,4.40665234070217,3.99232766157096,4.242235054875,4.35392414807542,4.35392414807542,4.25177086213872,4.12041573303124,4.61908504621495,4.25349948064918,4.34790345246655,4.6408864556548,4.29179801303486,4.41742619142691,4.07295027884428,4.46726658728372,4.42620245624336,4.34256770426867,4.13442899411449,4.32103187336223
FSHR,3.31970151124799,3.36054430132799,3.28081844262829,3.16961392452189,3.18889247879582,3.22660088082699,3.14395752449401,2.97646639804205,3.43635959205482,3.0722601626534,3.31622818391532,3.37344629646266,3.11803159588861,3.15990324187511,3.2495551103592,3.33978882108938,3.32128268049029,3.17264777158612,3.36567099873864,3.28432796536586,3.48889850089588,3.9108186914693
FSIP1,2.83274552219773,2.23878111776091,2.25165946761079,3.3816368772026,3.01788101243761,2.41963141140091,2.36516664869605,6.28460467717983,3.08601998858284,2.570789124753,2.3993782977354,2.51053835685066,2.16288774951094,2.71474285565874,3.43607244473081,2.20146115751464,3.26962194458809,6.65591785694809,2.36163234576035,2.43418145067908,2.57001554536626,4.97641255174958
FSIP2,2.09396094895891,2.22639296237157,2.56984492041985,2.28849844650445,2.04044774352572,2.1848289628058,2.31035279346647,2.15696596969635,2.30440817534097,2.12739453702918,2.24765805839217,2.01957470618903,2.15245259819652,2.2285516700239,2.28164881276589,2.37441438298718,2.05622711303568,2.29075989849402,2.0157945295504,2.20063613992044,2.25447625557022,2.48065984815813
FSIP2-AS2,1.90890006215071,2.42308484537702,2.16322356489888,2.02290379551513,2.04525809920822,2.0412566348354,2.310249516731,2.36149282184158,2.234876480386,2.13653444582843,2.30541198798283,2.24067159547644,2.42831397560532,2.03787393778572,2.05852435598461,2.15765481580752,2.19230895271724,2.56308532215467,2.07354845914105,2.24252903546039,2.2826326981553,2.39254764702139
FST,6.38115717976246,7.09651336684763,6.95376654176314,5.96962864674256,8.52099003145396,6.02855389215897,7.17731160401832,6.90960393730345,8.06082564293529,7.49493061932997,6.7487653360082,8.41918968018303,6.53549569753676,5.99898529786565,6.61638805088558,6.5542818033142,7.9476427775294,7.74038633902363,7.44206512014794,7.93083451747248,7.52849021026466,6.32043327023965
FSTL1,10.1314999643442,10.4424958786975,10.6034042231309,8.68222579429415,10.7307131361692,10.9553544938081,10.1526821315574,10.2516676495765,10.546388437797,11.4501850268907,10.1419694406954,11.1744728392505,10.6527077644461,10.5498598203169,10.4095441428317,11.7619347883461,10.8736135805256,11.3693777794007,9.35907652552628,11.2606872885698,11.8298373860148,11.1141051768529
FSTL3,5.14305987793755,4.92864456064906,5.91241446993912,5.43922309025913,6.4700068587769,5.64622400938604,6.19507095353489,5.12294807276712,5.57049264025367,5.98312062179828,5.52592036936209,5.85152972553159,5.3909640812869,6.59356335098703,6.56950417641727,5.73683899994331,6.21388400754307,6.42916707854237,5.59171280761979,6.02358258987598,6.72494654509003,5.35685418055457
FSTL4,4.02154482054328,4.18001330547888,4.23036121504806,3.97476723321101,4.02219072920963,3.78921430459123,4.2070851587362,3.90202728006986,4.42265812371216,4.30512937162618,3.93149896671082,4.16226928004277,4.06498305524583,4.01395317572149,4.05705131858002,3.84761566970713,4.23451482803421,3.95158795684117,4.12881673133887,3.96613428772014,4.09337659054598,4.19219538081202
FSTL5,2.37302712671295,2.45428476765848,2.220987497507,2.23437873695268,2.46676182101951,2.33851030592053,2.33635718998822,2.31679397316765,2.31878868912181,2.6464087354244,2.36625243432492,2.87683257153241,2.27926064610485,2.73571939455444,2.38022679464144,2.40567974477268,2.46621310416354,2.4006142151269,2.4432957888314,2.54227875265339,2.4741046172093,2.36269578929442
FTCD,5.45953380498375,5.43797603121362,5.41689976812109,5.23152393774679,5.12777137324957,5.71459178261872,5.14471936675353,5.09576031780289,5.27555733225706,5.36513427080236,5.26888123566089,5.29786091209326,5.40385813178693,5.4509633149131,5.38424570275339,5.62476611771184,5.17136628511876,5.33620129932334,5.20923224168318,5.77430766987451,5.35898750232648,5.4875050924059
FTCDNL1,3.8367811111476,4.15636295541062,4.50634969844341,4.27282178972633,4.68377122615194,3.81456418988443,5.4849187701559,4.02359415751429,5.13963378215976,3.67012560479732,4.80234748145674,4.42204513109668,4.92026144756274,5.29235523262828,4.56832847168459,3.88743426490295,4.61410509677691,4.12174141934006,4.30396744109742,5.24008138395991,5.7511021268819,5.0823399004646
FTH1,13.0110722195289,12.8019814333503,13.0871976587539,12.9833331108817,13.139832458023,13.0132065637635,12.8041665323756,12.9775280897872,12.9769757817847,13.1987680030531,13.0387474609517,13.0375305057361,12.3904444570941,13.3278836895407,13.1381424625928,13.0168506826585,12.6756022948871,13.0404438456288,13.2375310259832,13.2897153697662,13.0887217812457,12.7265004023317
FTH1P5,12.6427574819046,12.3343286713786,12.8654030750608,12.5925274982434,12.8542744142241,12.503234138887,12.5196345614872,12.4726633933697,12.5562933133922,12.6745093531071,12.6541959839573,12.6048343581278,12.1470126276668,12.7380756361,12.7184573818069,12.5982518805791,12.4629602844608,12.5549067053584,12.8504588581775,12.8120631955939,12.7382773970965,12.3021442680059
FTHL17,5.20292157826409,4.84714378728629,4.36015352956261,2.467134752932,2.1396156076441,6.2145162760264,2.3523766542874,2.11354566098283,2.29289523246551,2.20935201456857,2.37948456524113,2.2597007163632,2.44463919380332,5.21745257860581,2.35950863154885,2.30724211113377,2.51644640638235,2.48127142908686,2.62650317245606,2.32030442967531,2.45161395622686,2.29966182641532
FTL,12.7247602890229,12.7657897663476,13.0512973092947,13.0624774866405,12.9081986735777,12.813438598028,12.6154005074568,12.7426983586632,12.8739156021636,12.8319889381035,12.8254242412365,12.8622891620407,12.6421888828317,12.9114561182624,12.7288759110058,13.5057434982014,13.2869849945916,12.8609059060217,13.219128535359,13.3503692904676,13.2291759380011,12.2809393994915
FTO,7.64816589617652,7.83048556655264,8.76608140212544,9.57728148467404,8.7348400565517,8.14015566958094,8.7621433827072,10.5246126212059,8.43116232518645,7.74787285398636,8.42828652931266,8.14524932305581,9.06346947804511,8.29596002081881,8.61385282392311,8.7049395866036,8.79388720694122,10.2400479769951,7.56444436108547,7.97282811891056,9.11097399198698,10.1731822131865
FTSJ1,8.02161732906963,7.50444753863421,8.48674300715078,8.37592016693054,8.07208808712639,8.04249869005883,7.59334892630155,7.92613436286783,8.34767974215063,8.3170110731989,7.94533563061217,8.36240000698483,8.58022674895778,8.5640445711335,8.64876267287762,7.82818527845526,8.51900698880312,7.91605485451213,8.18060162579928,8.2650515650908,7.93701127078287,7.79722267106294
FTSJ3,8.20040504198156,7.54329443014312,7.90759632333886,7.65738319318027,7.85500187999049,7.40236177765964,7.6201409005045,7.8709899088098,7.62955901146547,8.0207913703028,8.16988786252968,6.74320504469772,8.09987747111852,7.90844764872866,7.43983368506175,7.445315352987,7.7951060956393,7.617528406474,6.84918943450625,7.47690004340412,7.35362401432374,7.65644053500201
FTX,6.3341871583894,6.05811344328327,6.38531003708278,6.31280491080401,6.28993791072782,5.58625614099867,5.55183489024051,5.10530612198281,5.61408914859702,5.69126931332536,5.15570146646927,5.88777527336299,5.73289105068861,5.03212429139718,5.99700488097996,5.66944829268775,5.45212926420929,5.81255372259848,4.4727447142344,4.9685452424324,5.44041937389165,5.45350671397689
FUBP1,8.04228865727627,9.15790196989906,7.97523147395326,8.08004333818485,8.06810944305671,8.65175560838246,7.8783566602901,8.16097913783728,8.123407996702,7.96095277429104,8.28106343069648,8.05443728605318,8.37049729010677,8.43632026573632,7.84952955810216,7.52373356240335,8.24547299827638,8.04394061968811,8.12786960102847,8.82100101285753,7.68048354603252,7.87890648972948
FUBP3,8.57011818831264,8.66058864688777,8.70175994472425,8.6908414655523,8.52605523345919,8.01194092894968,8.33348011931305,8.66330017153804,8.36255596452342,8.17482569890024,7.71015820407013,7.7873796667941,8.18407236540833,7.7119179517209,8.64166598677417,8.34509810300843,8.34775905399587,8.20069699196728,7.80377885003895,8.6107239743583,8.79361043441682,8.89605866496999
FUCA1,8.27891414332898,8.43419340289573,7.53753276977355,9.28458165417002,8.7553076190983,9.24268789907675,8.00584323714588,9.30553656873978,8.74569890530277,8.13145174394759,8.54417467670427,7.86656727198502,8.53125525032125,8.13149645081199,8.89649006738574,10.7539646910483,10.1649648001598,9.4633443284301,8.687706070931,8.90274345046567,10.3173739885278,8.90486559062931
FUCA2,7.1824007974523,8.05602971873714,7.55095961031912,7.59134350999032,8.32432643538757,8.04201706203664,8.0409339059233,7.86103206622331,7.09803075327048,8.34825112063366,8.61121995461409,7.21136941117991,7.5486835361519,7.93113539273416,8.15097203310807,7.95809144722451,8.55897177774192,7.95921967275725,7.55045576763212,8.10161206604941,8.14832590387383,7.59082094203586
FUNDC1,7.21582463566065,7.13047044943227,7.01748785955663,8.31909637309789,8.3775182334311,7.77247347920425,6.95896021375457,7.89744786795667,8.33229605280446,7.23010062662041,7.08774834842986,7.84867023547737,6.72923856355715,8.18675037319604,8.61091109400414,7.69443974866125,8.5925987054687,8.04055483296957,7.39430171620699,6.79073549915372,7.57924269014109,7.96779741847625
FUNDC2,10.5011825429532,9.64538129791979,10.7299366217891,10.0104435403205,9.74592174478873,10.521130675089,9.68823746487123,9.67203492614103,9.97766279405471,10.0287558432023,10.1623828029565,10.6120248352904,9.87346226432633,9.31848960721373,10.3682604278272,9.64208045237488,9.9986437798834,10.0130917807021,10.4101876478241,9.93184478403778,10.0954794721014,9.49853916222611
FUOM,6.32397942049314,6.59654140835542,6.16985584840049,5.76426312662578,5.94283672052266,7.49648463360648,6.64883352170452,6.07498472685689,5.50780499746852,6.23859376490851,6.867154013896,6.27281259255039,6.11637260324111,6.57532002131095,6.00746498695128,6.97922252069103,6.29226420722703,5.9728566671917,7.87904681710597,6.52171798346965,6.82629958435793,5.59605919195542
FURIN,5.92805555845117,6.00637489708478,5.61431027126894,5.94828881246815,5.94758120731158,5.99936972883866,5.78732057755859,5.59735634186868,6.4368664239073,6.24055556426916,6.00623179072375,6.40032989511619,5.92913002756994,6.03627448416783,6.08908016836122,5.98846377837103,5.77049656354365,6.02650338145285,6.32996141379678,6.09085733902791,5.78142927819651,5.47440818960673
FUS,9.79213989200953,10.446630292539,9.62568498034545,10.0003200175138,9.5538693923628,9.64247207099741,10.0851979861958,9.56014624171311,9.20498034917448,9.56307910611065,9.47438448065318,9.75777853398152,9.92589591921485,10.1784556916502,9.58204679424714,9.31169715871846,9.61475433301608,9.24835635258591,9.38566546413855,9.75145271662504,9.21545967085224,9.22750249998349
FUT1,4.4242401635941,4.42183989575447,4.76983701802761,4.60404725667446,4.34786531918129,4.87905096513154,4.29541627301165,4.77413313387962,5.29351362301049,4.63776809636916,5.6695549745291,5.76865780135344,4.4707654434411,5.30311973464054,4.65722517155471,4.94469623016729,4.9010379016885,4.53697463281174,6.02806167568995,4.89482380119316,4.96336439850331,4.83293773969679
FUT10,5.12961999693241,4.81629489919962,4.99915342573189,5.1476742059063,4.53646155004301,4.95728983149705,5.40384254804979,5.39896758547678,5.82632549247725,4.91149107049093,4.51464635308968,5.28275921359927,4.52193872967107,5.45922580668427,5.25540965922619,5.44424179960913,5.11460496578454,4.98602069126981,4.68948875587161,5.20798858167061,4.97565610107578,5.17049737749536
FUT11,7.11956247983817,7.1522729011506,6.95850913593431,6.99650792489047,7.88730259710999,7.44600441313018,7.0409476467009,7.5343475823808,7.62799647723336,8.10878231006853,6.19353905096479,7.27182784924787,7.10092053537542,7.105380879925,7.55947487731082,8.02107085735944,7.9137616717602,7.77894966082853,7.14726388401943,7.87618686686611,8.13468758826733,7.63293015391829
FUT2,6.01651485610692,5.40191972988187,6.84613079754197,4.8814961848598,5.35706756798681,5.75990564540274,5.68210274145735,6.12337172506371,5.32598810632212,5.05579790619628,5.59696316257682,6.66159612772168,6.21836292155734,7.00277786028812,5.59201697268072,6.52640686565764,7.95492804794622,5.80462231969884,5.70583078519673,5.33944621905198,5.91529483573724,6.10254047939079
FUT3,5.09046784142003,5.04607587975248,7.42532287565591,5.02644675834553,5.71572484551803,4.89153802168909,6.22811798481495,5.09598403842461,4.77234232132104,5.34053930842263,5.88732454495091,5.17133511119702,5.52309400509643,5.35476873743753,8.25346660822309,5.1397464838048,8.92173804650263,4.53010868038696,5.73450294185436,4.99519506284665,4.81575815032274,4.64446158521346
FUT4,7.21618081265556,6.23132830183879,5.79090286185895,5.67549236023418,5.64945038865518,7.42738440567748,6.79793332202822,6.79667223932491,5.35474488360704,7.29539989625288,7.14798153847032,6.21787197677828,5.46279551105653,5.7546174648569,5.47254625264181,6.41638057385611,5.90031197865488,5.43377938956801,5.94709243208432,6.78174755851942,6.30931755787548,6.40718048035637
FUT5,4.58226069251132,4.73947785663824,4.43751881365668,4.5574947288391,4.71876744427869,4.89133998012714,4.35713086129853,4.4821556020928,4.68435022789483,4.14040077319712,4.653729018362,4.54109461248763,4.68540162051315,4.54994881351106,4.58512266019079,4.49890706250752,4.30201970247431,4.64947630735774,5.23162673324088,4.97159936448714,4.6316109421663,4.66654987813433
FUT6,5.35745752397804,5.37312109857599,6.05192886803395,5.28089427564829,5.23709468474337,5.47717931369889,5.64792783720754,5.37398274604561,5.19003772360297,5.34957480351441,5.84817403542614,5.55779418883034,5.4355084421895,5.50522791138085,6.31764404182076,5.63630960498965,7.12410650221927,5.44335260948826,6.73835079333275,5.39577783633078,5.67381324897644,6.47316981660499
FUT7,4.23120766600364,4.17454490077911,4.04323424033804,4.36781435683522,3.96229017004175,4.37174142388093,4.04512447118898,4.09152709166132,3.89952605924186,3.43231506873339,4.61866235051571,4.31093809074875,4.2756499028509,4.41374178161945,4.05061737274924,4.52810313324836,4.14733775020591,3.85322746232448,4.22892553757584,4.0775825277444,3.71346866145446,3.77734068737182
FUT8,6.9462505395012,5.85614016413921,7.96895619957724,8.45674569906,8.43000321017323,7.22992268899337,7.63218957095717,8.67008946826794,9.14110657040003,7.93811075552947,7.53233726144534,7.54760606161826,7.2709941968706,6.87758460237747,8.11371065467181,8.23155053112723,8.85997156904335,8.77189945064791,7.26020911970621,8.17703933592544,7.80240049655192,8.3800661259905
FUT8-AS1,5.82577179541607,5.78761647478447,6.00303472342399,5.78069675528756,6.18473529798157,5.99682989681182,5.86225128967778,5.84290400670162,6.06369880766203,5.97594492158652,5.89675167302119,5.97058312248974,5.98938492712255,5.63475825048418,5.90786139646324,5.9568621097354,6.14668033092476,5.91537526686618,5.90013903377372,5.71464821531963,5.98935531550423,6.20543132973689
FUT9,2.95712473594121,3.71817901194712,3.39401493878395,3.19882689927201,3.10663924965162,3.7567772234584,3.90333334146576,4.7774035139627,3.2792188525771,3.01305768191402,6.1235568471251,4.57947540348832,4.96570703803832,3.17450363665139,3.32938463139188,2.98130810336483,3.33438250650848,3.37872487171696,3.95804850880789,4.17779079537676,2.84486608506733,3.88486421709308
FUZ,5.44050847648857,6.1578797838722,6.2166018478344,5.27608764934195,6.36991595868373,5.43957175939223,5.22964751902908,5.97279160268735,6.79960912611412,5.34079084377835,5.59696316257682,5.58674553394923,5.96535537737195,6.39946644196274,5.68610646290066,5.76176367928592,5.17559705715139,6.02372619410624,6.26928847157338,5.59215386755486,5.5689573670946,6.32146579155057
FXN,6.79140614095868,6.90806962097531,6.73973131825875,5.8521049444259,6.1113011625784,6.81232954323772,7.21565193094578,6.94485374238434,6.76008191695527,6.99020908464118,8.02768445719362,6.595573998903,6.03846111799057,6.07037269721442,6.33660816630406,6.00438369469794,6.30687036372935,6.57915538888459,6.57151798221047,6.59199823709657,6.70470189744653,6.74196871489451
FXR1,10.1876834223244,10.2456731169208,9.28838314170394,9.79354881468925,9.9637393526365,9.8865889045771,9.57874281607554,9.88610642281429,8.89282291777162,10.0448362103034,9.11358676083553,9.99491140294525,11.6480395082015,10.0607604914335,8.84152129923637,9.49487894894744,9.00231315747585,9.68628517443022,10.0001189669888,10.0891877955134,9.32672409086071,10.0775621872939
