,GSM713198,GSM713199,GSM713200,GSM713201,GSM713202,GSM713203,GSM713204,GSM713205,GSM713206,GSM713207,GSM713208,GSM713209,GSM713210,GSM713211,GSM713212,GSM713213,GSM713214,GSM713215,GSM713216,GSM713217,GSM713218,GSM713219,GSM713220,GSM713221
CCZ1B,1.59087954300451,1.47497806999757,1.97027497889778,1.9152285522582,1.70212390526229,1.94554529155901,1.83833705863134,1.70430321969426,1.83517634453708,1.59451324396395,1.72537442682998,1.87330579712365,1.67162092783588,1.22011788550522,1.62567505937126,1.78068928439287,1.68935426062212,2.27201119788898,1.8535353174185,2.00091618769466,1.63423450839159,1.77417726651234,1.78061501938413,1.51137581238517
CD101,3.26485374728514,4.02896321318592,3.46875855714657,2.95362245718479,3.48190557704837,3.71549771212938,3.62479522492517,3.62503697133932,3.71948130896756,3.57188190762969,2.78267984020194,2.77139416308995,2.85929565209656,2.58284364260996,2.6372871450395,3.06864441298228,4.24034714044539,4.25455641448745,4.35913062210446,4.63777695159233,4.5009122882257,4.17527604936717,3.43159506438092,3.38773150233129
CD109,7.9032267593485,7.47392836758482,8.75363892953093,8.8155474627822,9.97596940619758,9.86344604752913,5.98858071571444,5.49146626727377,7.71041770494368,8.02051741324549,8.56387413518089,8.76318002357161,6.76644788473248,6.90159139214223,8.12887817865284,8.02617159510615,6.30447975166369,6.25589947052609,9.34294890493353,9.15229521475746,8.10958928269336,8.95181848174631,7.81613729285095,7.92122798984637
CD14,6.73199251013956,7.27169295614716,7.43800583925,7.50803084000216,8.43719102984483,8.64454232160099,10.0275226995757,10.4269598711113,8.14900914998294,7.92044943743935,6.85999413478479,6.78020920582612,5.89928130995903,6.02547079946438,6.78897002734077,6.76472188429529,6.68936115829118,6.87339584297752,7.59893779241919,7.52515867834361,7.94545797251038,7.40816366272117,6.68293032994652,6.82347379447682
CD151,8.40506252165488,8.77520432631295,8.58029203918453,8.47253128736078,8.17743538249082,8.53063796592333,8.28846049674331,8.70138991148985,8.35428207771182,8.14168038410794,8.28562864472703,8.55597291657079,8.87249398211259,8.74933112125077,7.49362887107543,7.47605522580178,8.26434380585294,8.6786103507984,8.58111213799807,8.63725038967006,8.47534770349843,8.0763457927462,8.91840269887012,9.04379376277702
CD160,1.88881588085877,2.11509701226374,2.21901707613719,1.64138717728495,2.27517366291166,1.88323282079207,2.0589258756004,2.07060336211464,2.01838277939511,2.41204680334372,2.12538341625312,2.10975627700809,2.35842888021858,1.98810359008208,2.24404618064697,1.98405914134648,1.62675026083055,1.57881037990913,1.82329884355462,1.72706015042664,2.2338928512769,2.42204848666006,1.53047015888146,1.60589658060558
CD163,8.47267804647674,8.55887457742768,8.84421295665772,8.8374611177007,10.3098709090663,10.2860093743229,8.95195701248825,9.06054657173388,9.60400394970889,9.31248607230533,8.92936816932124,8.65082258692854,7.31452267725209,7.78647351142187,8.21510578560508,7.8786275478708,8.41928474986169,8.59120632645057,8.79651964840682,8.81873139472061,9.08161311387885,9.22610595902821,8.06449773390457,8.37056677801467
CD163L1,5.41306705450657,5.76839787742778,8.5883807847469,8.61683829922994,7.47848061931566,7.67598750904812,5.29488259167657,4.74251042646023,6.18073094871506,6.03534354945782,9.74867986660826,9.80958655038546,6.5987746580214,6.66763799330757,5.71302373794751,5.39547359570279,6.18269995044224,5.92987771118544,6.26286939749813,6.31868924111261,5.74288143635927,6.09232380637134,8.32522912646543,8.39694157797861
CD164,11.314241047472,10.8675540987502,10.7637092342542,10.8975652550856,11.2157897971081,10.9984797282332,10.937628551473,10.7294630433942,11.3766007339542,11.4623934224984,11.1682043789262,11.2026098491147,11.0329011257492,10.9427165127758,11.0865493926755,11.1941897914383,10.850301027931,10.815546593174,11.0479097564383,11.0762530230996,10.0275744100354,10.7730514921382,11.1353921343288,10.9554040038891
CD177,1.47384805312582,1.6399336949568,1.60647742183035,1.4282588015295,1.54843648532745,1.42479886615397,2.06914819658384,1.51750823273826,1.62355585248503,1.92471145166295,1.76136065759765,1.65643661729336,2.70532614473027,1.91884211805629,1.76798737906214,1.84984471740904,1.9564577026889,1.87650469242707,1.99254363771909,1.90131370240718,2.02668169706898,1.44245031329513,1.60647742183035,1.44062082858158
CD180,6.02746218119691,6.0231908146862,5.30444051050538,5.36041554205424,4.84866083904999,5.0952933207078,5.70687056761513,5.26601408124454,6.39270479425374,6.3601452497361,6.70293462209062,6.76554477447656,3.82858630424629,3.96325456140368,5.15125382985007,4.81548990027936,5.0334064296538,5.16562961691952,5.923764260737,5.84009687603886,7.42713542480313,7.34806082883181,8.53365114324159,8.62978840013704
CD19,2.67317545367742,3.67699723419906,2.1284063380675,2.34270760908113,2.13207078442713,2.0852185746148,3.51364449938994,3.76165114013124,3.13384916676106,2.75869581664439,2.8205226920878,2.45394636523759,2.36804757632941,2.55447981104989,3.43414105963926,3.82069121901412,2.37360781550256,2.52212876284991,3.25414189035489,2.5097480726964,4.64064628265519,4.08336545348202,2.59308357533758,2.40345811795123
CD1A,1.28964012522625,1.0459467645967,5.07555630705542,5.28272745984441,2.07975326551387,2.04981942580944,1.93801363349588,1.64494175086685,1.67634853543735,1.41253390389535,1.37791202350837,1.8152956790311,1.38028816719842,1.49607280046682,1.64157800425633,1.4943088790389,1.77345955198027,2.53068864162783,1.85555874739318,1.85187560121191,1.18443705692895,1.5365866213226,2.3036639890471,2.10165948552914
CD1B,1.30024032670603,1.27429067645093,1.24536317957236,1.93390382279332,1.42468332584236,1.3645673192346,1.83053744248939,1.5109947767081,1.53271244389861,1.58132600554789,1.25106901371899,1.34288767756273,1.73297631981631,1.19152275659285,1.33393948226065,1.12944142754922,1.54096512660492,1.62864700376506,1.17792398716173,1.40522059368389,1.19152275659285,1.14406770953065,1.1945273993925,1.29192176013874
CD1C,2.48642786498623,3.30513075779809,4.48723135920648,4.517839389067,2.63207546543404,2.48854733051567,2.49880707299363,2.68349166674452,5.34875721686224,5.15079377518711,2.50524465471558,2.19728314128608,2.02950453880687,1.92508210623406,4.48345433352359,4.35813162222562,3.06649292186679,3.15016487697165,2.59350297848152,2.45316291939734,3.71028251682419,3.18661321464924,2.80789846919109,3.96505390461681
CD1D,4.6244857952765,4.26396097728944,3.93287674612931,4.10254809186604,3.8171669108155,3.38514945772152,5.25250274109931,4.19086679722227,6.02135375671627,5.9527935700186,3.10531770268889,3.18700602315304,1.48841021451899,2.6720521264237,4.35987739344008,4.18169150266661,4.33213187129464,4.13178770403149,4.02727034433859,4.30475372051958,5.08214721463264,5.35996778117912,2.66605227004257,3.51364771388573
CD1E,1.23311686243449,1.41363163945173,1.69306346237933,3.1741723642172,1.54349842911805,1.38933628068927,1.58906289397772,1.28096375943366,1.84920888155088,3.38240837351087,1.77259317714137,1.43007938322217,1.4348204710331,1.30186833002851,1.49530019064154,1.66293541081889,1.29563877055616,1.61076442174065,1.60758865137005,1.4491651145332,1.94229885143372,1.42899722664174,1.66952349175664,1.59943955497001
CD2,6.268210249988,6.68957880910593,6.04807846886281,6.2744983248982,7.25329205899254,7.53628201043593,5.64110391703852,6.22752808904277,8.11588685635822,7.79301405117836,4.56716988366424,3.67587770987779,5.03744895038172,5.16458880622064,6.7852148366681,6.68198541162147,6.12559454724676,6.3854737045168,6.92443502514529,7.09383916525001,7.09697427143648,6.7739660939251,3.04248979881828,3.12818369163652
CD200,6.11286177762963,6.36598215175858,5.99257110223337,6.18024473026302,6.10033168763869,6.35736703860858,7.58477872756163,6.90864724481218,6.94503657892636,6.94639896105213,6.02487429997385,5.76941134621212,5.83416037737178,5.58893263505184,7.69112995940455,7.5386136573495,6.45549120532618,6.74924941760214,6.87030829177672,6.87145648183327,6.58762198441054,7.26396654291777,6.36796295939611,6.0740434716804
CD200R1,1.70469743114859,1.49152490659355,1.44905024315508,1.41560105585189,1.81621698339488,1.49472869183634,1.67210320036505,1.55183736792968,1.9460384232131,1.58132600554788,1.43842382974382,1.29073842022137,1.68033131797813,1.48279855876597,1.35590718499334,1.83791720474452,1.41230523512599,1.46172464945005,1.43955898454761,1.5232166616637,1.58754754160276,1.56849277204313,1.61938534590656,1.70034932806055
CD207,2.21550142428565,1.83614601695245,2.37283260245635,2.26322018173608,1.70343155387851,2.00074890334437,2.61157601721776,3.44074380046471,2.19274024285624,1.75633306540295,1.89769562823699,1.58558679182889,1.17517864118546,1.8941388585358,3.62312717239024,2.82617614447419,1.7250285165047,1.5325213186092,1.73829165441327,1.73032817896238,1.88840731903358,2.04820972994951,2.40209720338765,2.08629859341078
CD209,3.66131062202383,4.76656020677935,4.35629479091926,4.32822018626016,5.8880096719735,6.12897464088107,4.64937431235843,5.20787678462977,6.12057500556672,5.1663331957318,5.21930205280572,4.09338426609893,3.55804657346955,4.37254612401358,5.25697621296492,5.69264263606458,5.17746357462625,5.39924769976588,5.40719840981615,5.50421616049568,5.21687302423305,4.71404358194608,4.7894705757729,4.57933546863669
CD22,4.18747274241555,5.25512241108727,4.37495717829013,4.20077133060151,4.00313174225358,4.37434656150239,4.90760822746381,4.68761342230182,8.81942217619374,8.3713523068441,3.81058467932065,3.22557103463885,5.12315454556018,4.9674050954873,5.98649271261573,5.64428445885119,3.85435906860284,4.24349792896981,4.92919025674711,4.55425424078869,7.92700758960486,7.29592986224628,3.83307675406767,4.16619511679224
CD226,3.38086893499395,3.89589919474479,3.21944108582805,4.04722305336843,4.83688087113018,5.06229884033504,1.78541717494086,3.51320723143757,4.34311849785146,4.83139388665761,3.69471820721942,2.95308854219501,1.98435145751974,2.93432752271139,3.33620152812344,3.51670164901505,3.65898846189495,3.60105356546383,4.22982037418349,4.57948345544365,2.69974911261772,4.42542510533964,2.88361747534575,3.21549245075331
CD24,12.4348029928702,12.2687161379898,12.3282878220625,12.422742515163,12.538718843318,12.3167248231002,12.3048187633501,12.2326627476366,11.2464868803602,11.479546408539,12.3440137131919,12.3547761313733,12.2168680321956,12.3233189434044,12.3915513430268,12.4702353848745,12.2697563525406,12.1898278556661,11.8168442369459,11.8585166213178,11.3964332141299,11.609308096045,12.4003687961926,12.2871320913581
CD244,3.59636096031428,4.34471753480925,3.4270608854113,3.9592100633631,4.69750884262572,4.92562156056785,2.74379328498993,3.48648066774535,4.20118428188114,4.32436124894626,2.3711595120701,2.04787790642014,3.40212369842077,3.47398227009418,3.5035230530243,2.21503418181153,3.62755419081494,4.18308144097681,4.18502420768712,4.12429925111751,3.63575697943063,3.85035561592945,3.25679117706876,3.06156979413058
CD247,3.11307814282408,3.34051953250248,2.74875029629255,3.14235290132073,4.00544252540268,4.54162642559501,3.00100154177953,3.34789419124873,4.27382564661775,3.85728956691064,2.76450987025385,2.66935640592765,2.25172902476534,3.09323672118994,3.16662777682122,3.19565123751525,3.06312527688455,3.50644596431362,3.59231250752883,3.40905137271273,3.33680031678566,3.62730235956475,2.57787981703212,2.51124247081863
CD248,5.96471646209848,6.64868759135386,6.81122099270822,6.3967135222459,6.83624660236329,7.27685726853729,7.26211960132862,6.47210834711982,7.82133805928475,7.7732338616216,5.70075248465583,5.57509655174322,7.00894951362331,7.27804848731654,7.81524945742774,8.12251582743538,6.56920140076645,6.84776159969043,6.84546594112655,6.89153780223546,8.26201475899786,7.99670218604616,6.43500929352046,6.7712168575229
CD27,5.57306105356566,6.25784459986532,4.80014569833676,5.18781987363696,5.95544342357099,6.00199290176587,7.07057209139259,6.36879228364513,7.64453783811744,7.40268379064014,5.29031997921147,5.15539255316769,4.28702705697008,4.20633673320376,5.6345099601518,5.83421310022382,4.83652918707416,5.15094596667889,5.31881054154215,5.64604580412262,7.52766126694946,7.30396464994401,3.94772280354792,4.34059878655039
CD274,5.36705769263447,4.9803909495886,4.89855661274666,4.37005601498287,6.29431492164912,6.11698541495529,6.20255229185042,5.68544997222103,6.22774096577934,5.65287482415697,4.73930538877347,4.8519346870895,5.02455088746585,4.18381400630762,5.24417514960167,6.49616625833764,6.09332544393234,5.97511559781768,5.94489108863176,6.12253244328211,6.07136418933879,6.28953139544273,5.16057819741063,4.81521983929441
CD276,7.98106540822544,8.65144189165545,7.2994317455391,7.15712039186874,7.76184642557924,8.17875830158106,8.46370274505411,8.81753628661179,7.76644030086031,7.76733862847617,7.79837328315317,7.64325273905346,7.63225396125255,7.8816089769827,7.44087460452605,7.50840195963149,7.73190444950481,7.99632364909062,7.90960929854899,7.91608618906203,8.74690055454456,8.39648585391388,8.01646849232407,8.09371795188897
CD28,4.99482150122582,4.92387394835171,5.18603901105618,5.32083155496533,6.30065012484793,6.10019034363494,2.5452587573805,5.17505326039449,6.96165845896141,6.96430639353198,4.34680635900906,4.50024642715037,5.1036790257068,4.39386845170006,5.80499734988714,5.5359978627617,4.30372091571649,4.83305207805372,5.8323092916852,6.10522641616353,5.22543273179576,5.50691180028546,4.74628885238312,4.98058473958948
CD2AP,8.99612919871227,8.61095891632887,9.53986071514708,9.62226233725973,9.11387295898201,8.91434098465026,9.27725227787057,9.14801919549458,9.23213133318012,9.60145279828479,9.00745195212573,9.13169837389198,9.23339898147348,9.27663740663677,9.37656285975723,9.42373096664777,9.2515600496421,9.08720920880609,9.73927722730282,9.76680907415647,8.77194325002962,9.27671066588498,9.17140233768981,8.99836493254353
CD2BP2,7.9419782890646,8.62881202637337,7.53558498676572,7.30675939271004,7.42266241323392,7.92912017508978,7.37469176355986,7.42237674625182,7.91299592556086,7.54132686117116,7.73157082255302,7.66032318565243,8.19527844566647,8.38449744356489,8.43042610636344,8.14638827295765,7.84343730055257,8.20245591730347,7.40864457961602,7.56742819810557,8.31634795155847,8.23501088355838,7.9893794138149,8.08639415416915
CD2BP2-DT,4.97634709032179,5.24464693338733,2.78373206209547,2.66763538754052,3.55873045069105,3.81298775493197,3.60653418568663,3.40287876818113,5.17461754835319,4.28186728504407,3.52949711446856,3.55801153085359,6.03005803479693,5.81436909634452,2.96023428146261,2.94302022467041,3.74188227772287,4.1431910964243,3.10608280010038,3.10691355887897,3.48383450243523,3.13472772399201,3.51636905268891,3.64283605415608
CD300A,7.04891726420577,7.15723572273055,6.63409669494767,6.86166791884416,6.9735836402343,6.8304282390165,4.80927458437048,5.46131221868319,7.78674449160466,7.516755685554,5.92652646995606,5.8699611119195,5.25903000833925,5.39072811517612,6.13509037860994,5.98608277987018,6.33695915755279,6.44565234688072,6.83002756058834,6.84677763544287,6.56205579603566,6.56523301238157,6.00847106068466,6.49375422115487
CD300C,2.70696783998515,3.15305574940591,1.92648008010099,2.22749732331972,2.98616459392941,2.75687165584901,2.64814250816687,2.4342724601202,3.34391408589537,2.69862861424423,2.33592258813004,1.91411712771476,2.24588646418109,2.30726356343075,2.21779018261681,1.99923246706299,2.37742099161855,2.4261604105895,2.02983315968362,2.45879575780401,3.32063604018609,2.34906685965594,2.618244178845,2.49167645212509
CD300LB,2.33046398037994,2.02873998663113,2.05627776872452,2.1881857612121,2.40471348708073,2.55904888318734,2.80416998689644,2.7897875824196,2.18896218612409,2.61610982428105,2.43186270088811,2.32070372189025,2.1771288750903,2.21242905596299,1.98931178158036,1.87868888429003,2.47175305428012,2.54433495295713,2.30548252375944,2.17546954027936,2.8517845612285,2.39552493553123,2.69910243997479,2.40024696626835
CD300LD-AS1,1.24523461759761,1.22385745953708,1.21583144106178,1.40767490688518,1.50431963728682,0.981633011198353,1.15663140217091,1.4093191012747,1.17990360102619,1.15663140217091,1.08041469885362,0.84603132775844,1.52368443936683,1.63315583676168,1.45554583957353,1.14562191950182,1.70097314125832,1.33159375186343,1.38655702190281,1.56011602142703,1.34739187024437,1.40302416724511,0.893186790265991,1.09211579746684
CD300LF,5.89165659836971,6.37863639413353,5.93488833580795,5.65177281619425,6.50187429949601,6.99361953769369,5.29553937491728,5.71808290961462,7.27050777324958,7.05915959378239,5.44768006919146,5.04935271303498,3.90453387021665,4.44348551875557,5.36470399392974,6.10716891042958,5.50438200435004,5.82398704180708,6.47227802217388,6.29995960682663,7.69200410610205,7.36668503214076,5.1546329424867,5.06589259523994
